-75.5,88.25,-75.25,64.75,0.25
-38.625,-32.125,0.25,0.847298
-38.125,-32.375,0.25,0.847298
-38.375,-32.125,0.25,0.441833
-38.125,-32.125,0.25,-0.81093
-37.875,-32.125,0.25,-0.405465
-40.375,-27.875,0.25,0.847298
-40.125,-27.875,0.25,0.441833
-40.125,-27.625,0.25,-0.405465
-40.125,-27.125,0.25,0.847298
-38.375,-31.875,0.25,-0.405465
-38.125,-31.875,0.25,-0.81093
-38.125,-31.625,0.25,-0.405465
-37.875,-31.875,0.25,-0.81093
-37.625,-31.875,0.25,-0.81093
-37.875,-31.625,0.25,-0.405465
-37.625,-31.625,0.25,-0.81093
-37.375,-31.875,0.25,-0.405465
-37.375,-31.625,0.25,-0.81093
-37.125,-31.625,0.25,-0.405465
-37.625,-31.375,0.25,-0.405465
-37.375,-31.375,0.25,-0.81093
-37.125,-31.375,0.25,-1.2164
-37.125,-31.125,0.25,-0.405465
-36.875,-31.375,0.25,-0.81093
-36.625,-31.375,0.25,-0.405465
-36.875,-31.125,0.25,-0.81093
-36.625,-31.125,0.25,-0.81093
-36.375,-31.125,0.25,-0.405465
-36.875,-30.875,0.25,-0.405465
-36.625,-30.875,0.25,-0.81093
-36.375,-30.875,0.25,-1.2164
-36.125,-30.875,0.25,-0.81093
-36.375,-30.625,0.25,-0.405465
-36.125,-30.625,0.25,-0.81093
-36.125,-30.375,0.25,-0.405465
-39.625,-28.125,0.25,0.847298
-39.375,-28.125,0.25,0.441833
-39.125,-28.125,0.25,0.441833
-38.625,-28.375,0.25,0.847298
-38.875,-28.125,0.25,0.441833
-38.625,-28.125,0.25,0.0363677
-38.375,-28.125,0.25,-0.81093
-38.125,-28.125,0.25,0.441833
-37.875,-28.125,0.25,0.441833
-37.625,-28.125,0.25,0.441833
-37.375,-28.125,0.25,0.441833
-37.125,-28.125,0.25,-0.405465
-36.875,-28.125,0.25,0.847298
-35.875,-30.875,0.25,-0.405465
-35.875,-30.625,0.25,-0.81093
-35.625,-30.625,0.25,-0.405465
-35.875,-30.375,0.25,-0.81093
-35.625,-30.375,0.25,-1.2164
-35.625,-30.125,0.25,-0.405465
-35.375,-30.375,0.25,-0.81093
-35.125,-30.375,0.25,-0.405465
-35.375,-30.125,0.25,-0.81093
-35.125,-30.125,0.25,-0.81093
-34.875,-30.125,0.25,-0.405465
-35.375,-29.875,0.25,-0.405465
-35.125,-29.875,0.25,-0.81093
-34.875,-29.875,0.25,-1.2164
-34.625,-29.875,0.25,-0.81093
-34.875,-29.625,0.25,-0.405465
-34.625,-29.625,0.25,-0.81093
-34.375,-29.875,0.25,-0.405465
-34.375,-29.625,0.25,-0.81093
-34.125,-29.625,0.25,-0.405465
-34.625,-29.375,0.25,-0.405465
-34.375,-29.375,0.25,-0.81093
-34.125,-29.375,0.25,-0.81093
-34.125,-29.125,0.25,-0.405465
-33.875,-29.625,0.25,-0.405465
-33.875,-29.375,0.25,-0.81093
-33.625,-29.375,0.25,-0.405465
-33.875,-29.125,0.25,-0.81093
-33.625,-29.125,0.25,-0.81093
-33.375,-29.125,0.25,-0.405465
-33.125,-29.125,0.25,-0.405465
-33.875,-28.875,0.25,-0.405465
-33.625,-28.875,0.25,-0.81093
-33.375,-28.875,0.25,-0.81093
-33.125,-28.875,0.25,-0.81093
-33.375,-28.625,0.25,-0.405465
-33.125,-28.625,0.25,-0.81093
-33.125,-28.375,0.25,-0.405465
-32.875,-28.875,0.25,-0.405465
-32.875,-28.625,0.25,-0.81093
-32.625,-28.625,0.25,-0.405465
